x,y,phi
-0.75,-141.75,-1.24696
0,-141.75,-1.24701
0.75,-141.75,-1.24696
1.5,-141.75,-1.24684
2.25,-141.75,-1.24664
3,-141.75,-1.24636
3.75,-141.75,-1.246
4.5,-141.75,-1.24554
5.25,-141.75,-1.245
6,-141.75,-1.24437
6.75,-141.75,-1.24365
7.5,-141.75,-1.24283
8.25,-141.75,-1.24188
9,-141.75,-1.24083
9.75,-141.75,-1.23967
10.5,-141.75,-1.23838
11.25,-141.75,-1.23693
12,-141.75,-1.23532
12.75,-141.75,-1.23355
13.5,-141.75,-1.23161
14.25,-141.75,-1.2295
15,-141.75,-1.22712
15.75,-141.75,-1.22449
16.5,-141.75,-1.22159
17.25,-141.75,-1.21838
18,-141.75,-1.21482
18.75,-141.75,-1.2108
19.5,-141.75,-1.20635
20.25,-141.75,-1.20136
21,-141.75,-1.19575
21.75,-141.75,-1.18942
22.5,-141.75,-1.18216
23.25,-141.75,-1.17388
24,-141.75,-1.16445
24.75,-141.75,-1.15358
25.5,-141.75,-1.14101
26.25,-141.75,-1.12647
27,-141.75,-1.10964
27.75,-141.75,-1.09009
28.5,-141.75,-1.06764
29.25,-141.75,-1.04228
30,-141.75,-1.01436
30.75,-141.75,-0.983976
31.5,-141.75,-0.951766
32.25,-141.75,-0.918488
33,-141.75,-0.884637
33.75,-141.75,-0.85074
34.5,-141.75,-0.817146
35.25,-141.75,-0.783855
36,-141.75,-0.751225
36.75,-141.75,-0.719457
37.5,-141.75,-0.688278
38.25,-141.75,-0.657819
39,-141.75,-0.628109
39.75,-141.75,-0.59898
40.5,-141.75,-0.570501
41.25,-141.75,-0.542679
42,-141.75,-0.51535
42.75,-141.75,-0.488635
43.5,-141.75,-0.462439
44.25,-141.75,-0.436647
45,-141.75,-0.411335
45.75,-141.75,-0.386414
46.5,-141.75,-0.361869
47.25,-141.75,-0.337715
48,-141.75,-0.31385
48.75,-141.75,-0.290333
-51,-141,-0.213515
-50.25,-141,-0.236168
-49.5,-141,-0.259087
-48.75,-141,-0.28223
-48,-141,-0.305667
-47.25,-141,-0.329385
-46.5,-141,-0.353403
-45.75,-141,-0.377809
-45,-141,-0.402514
-44.25,-141,-0.427631
-43.5,-141,-0.453139
-42.75,-141,-0.479043
-42,-141,-0.50544
-41.25,-141,-0.532249
-40.5,-141,-0.559562
-39.75,-141,-0.587458
-39,-141,-0.615847
-38.25,-141,-0.644833
-37.5,-141,-0.674442
-36.75,-141,-0.704468
-36,-141,-0.735068
-35.25,-141,-0.766196
-34.5,-141,-0.797592
-33.75,-141,-0.829337
-33,-141,-0.861127
-32.25,-141,-0.8926
-31.5,-141,-0.923423
-30.75,-141,-0.953202
-30,-141,-0.981447
-29.25,-141,-1.00779
-28.5,-141,-1.03186
-27.75,-141,-1.05351
-27,-141,-1.07275
-26.25,-141,-1.09001
-25.5,-141,-1.10521
-24.75,-141,-1.11832
-24,-141,-1.12985
-23.25,-141,-1.1401
-22.5,-141,-1.14922
-21.75,-141,-1.15731
-21,-141,-1.1644
-20.25,-141,-1.17069
-19.5,-141,-1.17636
-18.75,-141,-1.1815
-18,-141,-1.18613
-17.25,-141,-1.19027
-16.5,-141,-1.19398
-15.75,-141,-1.19735
-15,-141,-1.20042
-14.25,-141,-1.20324
-13.5,-141,-1.20578
-12.75,-141,-1.20806
-12,-141,-1.21015
-11.25,-141,-1.21205
-10.5,-141,-1.21379
-9.75,-141,-1.21532
-9,-141,-1.21671
-8.25,-141,-1.21796
-7.5,-141,-1.21909
-6.75,-141,-1.2201
-6,-141,-1.22096
-5.25,-141,-1.22172
-4.5,-141,-1.22237
-3.75,-141,-1.22293
-3,-141,-1.22336
-2.25,-141,-1.22369
-1.5,-141,-1.22393
-0.75,-141,-1.22408
0,-141,-1.22414
0.75,-141,-1.22408
1.5,-141,-1.22393
2.25,-141,-1.22369
3,-141,-1.22336
3.75,-141,-1.22293
4.5,-141,-1.22237
5.25,-141,-1.22172
6,-141,-1.22096
6.75,-141,-1.2201
7.5,-141,-1.21909
8.25,-141,-1.21796
9,-141,-1.21671
9.75,-141,-1.21532
10.5,-141,-1.21379
11.25,-141,-1.21205
12,-141,-1.21015
12.75,-141,-1.20806
13.5,-141,-1.20578
14.25,-141,-1.20324
15,-141,-1.20042
15.75,-141,-1.19735
16.5,-141,-1.19398
17.25,-141,-1.19027
18,-141,-1.18613
18.75,-141,-1.1815
19.5,-141,-1.17636
20.25,-141,-1.17069
21,-141,-1.1644
21.75,-141,-1.15731
22.5,-141,-1.14922
23.25,-141,-1.1401
24,-141,-1.12985
24.75,-141,-1.11832
25.5,-141,-1.10521
26.25,-141,-1.09001
27,-141,-1.07275
27.75,-141,-1.05351
28.5,-141,-1.03186
29.25,-141,-1.00779
30,-141,-0.981447
30.75,-141,-0.953202
31.5,-141,-0.923423
32.25,-141,-0.8926
33,-141,-0.861127
33.75,-141,-0.829337
34.5,-141,-0.797592
35.25,-141,-0.766196
36,-141,-0.735068
36.75,-141,-0.704468
37.5,-141,-0.674442
38.25,-141,-0.644833
39,-141,-0.615847
39.75,-141,-0.587458
40.5,-141,-0.559562
41.25,-141,-0.532249
42,-141,-0.50544
42.75,-141,-0.479043
43.5,-141,-0.453139
44.25,-141,-0.427631
45,-141,-0.402514
45.75,-141,-0.377809
46.5,-141,-0.353403
47.25,-141,-0.329385
48,-141,-0.305667
48.75,-141,-0.28223
49.5,-141,-0.259087
50.25,-141,-0.236168
51,-141,-0.213515
-52.5,-140.25,-0.160656
-51.75,-140.25,-0.182878
-51,-140.25,-0.205292
-50.25,-140.25,-0.227921
-49.5,-140.25,-0.250773
-48.75,-140.25,-0.27385
-48,-140.25,-0.297205
-47.25,-140.25,-0.320784
-46.5,-140.25,-0.344676
-45.75,-140.25,-0.368852
-45,-140.25,-0.39334
-44.25,-140.25,-0.418199
-43.5,-140.25,-0.44337
-42.75,-140.25,-0.468972
-42,-140.25,-0.494969
-41.25,-140.25,-0.521338
-40.5,-140.25,-0.548181
-39.75,-140.25,-0.575424
-39,-140.25,-0.603097
-38.25,-140.25,-0.631266
-37.5,-140.25,-0.65988
-36.75,-140.25,-0.688918
-36,-140.25,-0.718379
-35.25,-140.25,-0.74809
-34.5,-140.25,-0.777984
-33.75,-140.25,-0.807979
-33,-140.25,-0.837849
-32.25,-140.25,-0.867338
-31.5,-140.25,-0.896157
-30.75,-140.25,-0.923947
-30,-140.25,-0.950466
-29.25,-140.25,-0.975405
-28.5,-140.25,-0.998439
-27.75,-140.25,-1.01932
-27,-140.25,-1.03842
-26.25,-140.25,-1.05558
-25.5,-140.25,-1.07092
-24.75,-140.25,-1.0846
-24,-140.25,-1.09675
-23.25,-140.25,-1.10761
-22.5,-140.25,-1.1173
-21.75,-140.25,-1.12597
-21,-140.25,-1.13376
-20.25,-140.25,-1.14075
-19.5,-140.25,-1.14703
-18.75,-140.25,-1.15271
-18,-140.25,-1.15786
-17.25,-140.25,-1.16253
-16.5,-140.25,-1.16671
-15.75,-140.25,-1.17055
-15,-140.25,-1.17405
-14.25,-140.25,-1.17725
-13.5,-140.25,-1.18017
-12.75,-140.25,-1.18278
-12,-140.25,-1.18516
-11.25,-140.25,-1.18734
-10.5,-140.25,-1.18933
-9.75,-140.25,-1.19113
-9,-140.25,-1.19274
-8.25,-140.25,-1.19419
-7.5,-140.25,-1.1955
-6.75,-140.25,-1.19667
-6,-140.25,-1.19768
-5.25,-140.25,-1.19855
-4.5,-140.25,-1.19931
-3.75,-140.25,-1.19995
-3,-140.25,-1.20046
-2.25,-140.25,-1.20085
-1.5,-140.25,-1.20113
-0.75,-140.25,-1.2013
0,-140.25,-1.20137
0.75,-140.25,-1.2013
1.5,-140.25,-1.20113
2.25,-140.25,-1.20085
3,-140.25,-1.20046
3.75,-140.25,-1.19995
4.5,-140.25,-1.19931
5.25,-140.25,-1.19855
6,-140.25,-1.19768
6.75,-140.25,-1.19667
7.5,-140.25,-1.1955
8.25,-140.25,-1.19419
9,-140.25,-1.19274
9.75,-140.25,-1.19113
10.5,-140.25,-1.18933
11.25,-140.25,-1.18734
12,-140.25,-1.18516
12.75,-140.25,-1.18278
13.5,-140.25,-1.18017
14.25,-140.25,-1.17725
15,-140.25,-1.17405
15.75,-140.25,-1.17055
16.5,-140.25,-1.16671
17.25,-140.25,-1.16253
18,-140.25,-1.15786
18.75,-140.25,-1.15271
19.5,-140.25,-1.14703
20.25,-140.25,-1.14075
21,-140.25,-1.13376
21.75,-140.25,-1.12597
22.5,-140.25,-1.1173
23.25,-140.25,-1.10761
24,-140.25,-1.09675
24.75,-140.25,-1.0846
25.5,-140.25,-1.07092
26.25,-140.25,-1.05558
27,-140.25,-1.03842
27.75,-140.25,-1.01932
28.5,-140.25,-0.998439
29.25,-140.25,-0.975405
30,-140.25,-0.950466
30.75,-140.25,-0.923947
31.5,-140.25,-0.896157
32.25,-140.25,-0.867338
33,-140.25,-0.837849
33.75,-140.25,-0.807979
34.5,-140.25,-0.777984
35.25,-140.25,-0.74809
36,-140.25,-0.718379
36.75,-140.25,-0.688918
37.5,-140.25,-0.65988
38.25,-140.25,-0.631266
39,-140.25,-0.603097
39.75,-140.25,-0.575424
40.5,-140.25,-0.548181
41.25,-140.25,-0.521338
42,-140.25,-0.494969
42.75,-140.25,-0.468972
43.5,-140.25,-0.44337
44.25,-140.25,-0.418199
45,-140.25,-0.39334
45.75,-140.25,-0.368852
46.5,-140.25,-0.344676
47.25,-140.25,-0.320784
48,-140.25,-0.297205
48.75,-140.25,-0.27385
49.5,-140.25,-0.250773
50.25,-140.25,-0.227921
51,-140.25,-0.205292
51.75,-140.25,-0.182878
52.5,-140.25,-0.160656
-54.75,-139.5,-0.0866327
-54,-139.5,-0.108375
-53.25,-139.5,-0.130265
-52.5,-139.5,-0.152303
-51.75,-139.5,-0.174517
-51,-139.5,-0.196889
-50.25,-139.5,-0.219469
-49.5,-139.5,-0.242224
-48.75,-139.5,-0.265208
-48,-139.5,-0.288419
-47.25,-139.5,-0.311875
-46.5,-139.5,-0.335612
-45.75,-139.5,-0.359577
-45,-139.5,-0.383861
-44.25,-139.5,-0.408424
-43.5,-139.5,-0.433294
-42.75,-139.5,-0.458532
-42,-139.5,-0.484035
-41.25,-139.5,-0.509968
-40.5,-139.5,-0.536286
-39.75,-139.5,-0.562911
-39,-139.5,-0.589943
-38.25,-139.5,-0.617321
-37.5,-139.5,-0.644984
-36.75,-139.5,-0.67299
-36,-139.5,-0.701292
-35.25,-139.5,-0.729734
-34.5,-139.5,-0.758279
-33.75,-139.5,-0.786766
-33,-139.5,-0.814974
-32.25,-139.5,-0.842778
-31.5,-139.5,-0.869909
-30.75,-139.5,-0.896107
-30,-139.5,-0.921144
-29.25,-139.5,-0.944772
-28.5,-139.5,-0.966809
-27.75,-139.5,-0.987359
-27,-139.5,-1.00601
-26.25,-139.5,-1.02296
-25.5,-139.5,-1.0383
-24.75,-139.5,-1.05232
-24,-139.5,-1.06499
-23.25,-139.5,-1.07626
-22.5,-139.5,-1.08638
-21.75,-139.5,-1.09555
-21,-139.5,-1.10393
-20.25,-139.5,-1.11152
-19.5,-139.5,-1.1183
-18.75,-139.5,-1.12444
-18,-139.5,-1.13004
-17.25,-139.5,-1.13519
-16.5,-139.5,-1.1399
-15.75,-139.5,-1.14412
-15,-139.5,-1.14799
-14.25,-139.5,-1.15153
-13.5,-139.5,-1.15478
-12.75,-139.5,-1.15772
-12,-139.5,-1.16039
-11.25,-139.5,-1.16285
-10.5,-139.5,-1.16509
-9.75,-139.5,-1.16713
-9,-139.5,-1.16894
-8.25,-139.5,-1.17058
-7.5,-139.5,-1.17205
-6.75,-139.5,-1.17337
-6,-139.5,-1.17452
-5.25,-139.5,-1.17551
-4.5,-139.5,-1.17636
-3.75,-139.5,-1.17709
-3,-139.5,-1.17767
-2.25,-139.5,-1.17811
-1.5,-139.5,-1.17843
-0.75,-139.5,-1.17862
0,-139.5,-1.1787
0.75,-139.5,-1.17862
1.5,-139.5,-1.17843
2.25,-139.5,-1.17811
3,-139.5,-1.17767
3.75,-139.5,-1.17709
4.5,-139.5,-1.17636
5.25,-139.5,-1.17551
6,-139.5,-1.17452
6.75,-139.5,-1.17337
7.5,-139.5,-1.17205
8.25,-139.5,-1.17058
9,-139.5,-1.16894
9.75,-139.5,-1.16713
10.5,-139.5,-1.16509
11.25,-139.5,-1.16285
12,-139.5,-1.16039
12.75,-139.5,-1.15772
13.5,-139.5,-1.15478
14.25,-139.5,-1.15153
15,-139.5,-1.14799
15.75,-139.5,-1.14412
16.5,-139.5,-1.1399
17.25,-139.5,-1.13519
18,-139.5,-1.13004
18.75,-139.5,-1.12444
19.5,-139.5,-1.1183
20.25,-139.5,-1.11152
21,-139.5,-1.10393
21.75,-139.5,-1.09555
22.5,-139.5,-1.08638
23.25,-139.5,-1.07626
24,-139.5,-1.06499
24.75,-139.5,-1.05232
25.5,-139.5,-1.0383
26.25,-139.5,-1.02296
27,-139.5,-1.00601
27.75,-139.5,-0.987359
28.5,-139.5,-0.966809
29.25,-139.5,-0.944772
30,-139.5,-0.921144
30.75,-139.5,-0.896107
31.5,-139.5,-0.869909
32.25,-139.5,-0.842778
33,-139.5,-0.814974
33.75,-139.5,-0.786766
34.5,-139.5,-0.758279
35.25,-139.5,-0.729734
36,-139.5,-0.701292
36.75,-139.5,-0.67299
37.5,-139.5,-0.644984
38.25,-139.5,-0.617321
39,-139.5,-0.589943
39.75,-139.5,-0.562911
40.5,-139.5,-0.536286
41.25,-139.5,-0.509968
42,-139.5,-0.484035
42.75,-139.5,-0.458532
43.5,-139.5,-0.433294
44.25,-139.5,-0.408424
45,-139.5,-0.383861
45.75,-139.5,-0.359577
46.5,-139.5,-0.335612
47.25,-139.5,-0.311875
48,-139.5,-0.288419
48.75,-139.5,-0.265208
49.5,-139.5,-0.242224
50.25,-139.5,-0.219469
51,-139.5,-0.196889
51.75,-139.5,-0.174517
52.5,-139.5,-0.152303
53.25,-139.5,-0.130265
54,-139.5,-0.108375
54.75,-139.5,-0.0866327
-56.25,-138.75,-0.0348852
-55.5,-138.75,-0.0564279
-54.75,-138.75,-0.0780737
-54,-138.75,-0.0998438
-53.25,-138.75,-0.121734
-52.5,-138.75,-0.143771
-51.75,-138.75,-0.165952
-51,-138.75,-0.188291
-50.25,-138.75,-0.210804
-49.5,-138.75,-0.233483
-48.75,-138.75,-0.256376
-48,-138.75,-0.279436
-47.25,-138.75,-0.302736
-46.5,-138.75,-0.326245
-45.75,-138.75,-0.349993
-45,-138.75,-0.37404
-44.25,-138.75,-0.398307
-43.5,-138.75,-0.422883
-42.75,-138.75,-0.447722
-42,-138.75,-0.472841
-41.25,-138.75,-0.498296
-40.5,-138.75,-0.523983
-39.75,-138.75,-0.550007
-39,-138.75,-0.576389
-38.25,-138.75,-0.602961
-37.5,-138.75,-0.629813
-36.75,-138.75,-0.656894
-36,-138.75,-0.684047
-35.25,-138.75,-0.711308
-34.5,-138.75,-0.738616
-33.75,-138.75,-0.765715
-33,-138.75,-0.792533
-32.25,-138.75,-0.818887
-31.5,-138.75,-0.844591
-30.75,-138.75,-0.86947
-30,-138.75,-0.893235
-29.25,-138.75,-0.91574
-28.5,-138.75,-0.937013
-27.75,-138.75,-0.956851
-27,-138.75,-0.975205
-26.25,-138.75,-0.991937
-25.5,-138.75,-1.00738
-24.75,-138.75,-1.02147
-24,-138.75,-1.03429
-23.25,-138.75,-1.04596
-22.5,-138.75,-1.05651
-21.75,-138.75,-1.06614
-21,-138.75,-1.0749
-20.25,-138.75,-1.08289
-19.5,-138.75,-1.09018
-18.75,-138.75,-1.09675
-18,-138.75,-1.1028
-17.25,-138.75,-1.10834
-16.5,-138.75,-1.11343
-15.75,-138.75,-1.11805
-15,-138.75,-1.12225
-14.25,-138.75,-1.12611
-13.5,-138.75,-1.12967
-12.75,-138.75,-1.13295
-12,-138.75,-1.13589
-11.25,-138.75,-1.13859
-10.5,-138.75,-1.14105
-9.75,-138.75,-1.14331
-9,-138.75,-1.14532
-8.25,-138.75,-1.14713
-7.5,-138.75,-1.14876
-6.75,-138.75,-1.15022
-6,-138.75,-1.1515
-5.25,-138.75,-1.1526
-4.5,-138.75,-1.15355
-3.75,-138.75,-1.15436
-3,-138.75,-1.15502
-2.25,-138.75,-1.15551
-1.5,-138.75,-1.15586
-0.75,-138.75,-1.15608
0,-138.75,-1.15617
0.75,-138.75,-1.15608
1.5,-138.75,-1.15586
2.25,-138.75,-1.15551
3,-138.75,-1.15502
3.75,-138.75,-1.15436
4.5,-138.75,-1.15355
5.25,-138.75,-1.1526
6,-138.75,-1.1515
6.75,-138.75,-1.15022
7.5,-138.75,-1.14876
8.25,-138.75,-1.14713
9,-138.75,-1.14532
9.75,-138.75,-1.14331
10.5,-138.75,-1.14105
11.25,-138.75,-1.13859
12,-138.75,-1.13589
12.75,-138.75,-1.13295
13.5,-138.75,-1.12967
14.25,-138.75,-1.12611
15,-138.75,-1.12225
15.75,-138.75,-1.11805
16.5,-138.75,-1.11343
17.25,-138.75,-1.10834
18,-138.75,-1.1028
18.75,-138.75,-1.09675
19.5,-138.75,-1.09018
20.25,-138.75,-1.08289
21,-138.75,-1.0749
21.75,-138.75,-1.06614
22.5,-138.75,-1.05651
23.25,-138.75,-1.04596
24,-138.75,-1.03429
24.75,-138.75,-1.02147
25.5,-138.75,-1.00738
26.25,-138.75,-0.991937
27,-138.75,-0.975205
27.75,-138.75,-0.956851
28.5,-138.75,-0.937013
29.25,-138.75,-0.91574
30,-138.75,-0.893235
30.75,-138.75,-0.86947
31.5,-138.75,-0.844591
32.25,-138.75,-0.818887
33,-138.75,-0.792533
33.75,-138.75,-0.765715
34.5,-138.75,-0.738616
35.25,-138.75,-0.711308
36,-138.75,-0.684047
36.75,-138.75,-0.656894
37.5,-138.75,-0.629813
38.25,-138.75,-0.602961
39,-138.75,-0.576389
39.75,-138.75,-0.550007
40.5,-138.75,-0.523983
41.25,-138.75,-0.498296
42,-138.75,-0.472841
42.75,-138.75,-0.447722
43.5,-138.75,-0.422883
44.25,-138.75,-0.398307
45,-138.75,-0.37404
45.75,-138.75,-0.349993
46.5,-138.75,-0.326245
47.25,-138.75,-0.302736
48,-138.75,-0.279436
48.75,-138.75,-0.256376
49.5,-138.75,-0.233483
50.25,-138.75,-0.210804
51,-138.75,-0.188291
51.75,-138.75,-0.165952
52.5,-138.75,-0.143771
53.25,-138.75,-0.121734
54,-138.75,-0.0998438
54.75,-138.75,-0.0780737
55.5,-138.75,-0.0564279
56.25,-138.75,-0.0348852
-58.5,-138,0.0381658
-57.75,-138,0.0168083
-57,-138,-0.00462017
-56.25,-138,-0.0261268
-55.5,-138,-0.0477201
-54.75,-138,-0.0694039
-54,-138,-0.0911937
-53.25,-138,-0.113085
-52.5,-138,-0.135107
-51.75,-138,-0.157239
-51,-138,-0.179525
-50.25,-138,-0.20194
-49.5,-138,-0.224532
-48.75,-138,-0.247292
-48,-138,-0.270227
-47.25,-138,-0.293368
-46.5,-138,-0.316676
-45.75,-138,-0.34022
-45,-138,-0.363957
-44.25,-138,-0.387923
-43.5,-138,-0.412146
-42.75,-138,-0.436593
-42,-138,-0.461319
-41.25,-138,-0.486274
-40.5,-138,-0.51145
-39.75,-138,-0.536895
-39,-138,-0.562512
-38.25,-138,-0.588339
-37.5,-138,-0.61441
-36.75,-138,-0.640545
-36,-138,-0.666754
-35.25,-138,-0.69298
-34.5,-138,-0.719072
-33.75,-138,-0.74497
-33,-138,-0.770559
-32.25,-138,-0.795653
-31.5,-138,-0.820121
-30.75,-138,-0.843801
-30,-138,-0.866531
-29.25,-138,-0.888204
-28.5,-138,-0.908661
-27.75,-138,-0.927843
-27,-138,-0.945722
-26.25,-138,-0.962449
-25.5,-138,-0.977798
-24.75,-138,-0.991855
-24,-138,-1.00476
-23.25,-138,-1.01669
-22.5,-138,-1.02765
-21.75,-138,-1.03758
-21,-138,-1.04664
-20.25,-138,-1.05496
-19.5,-138,-1.06265
-18.75,-138,-1.06969
-18,-138,-1.07608
-17.25,-138,-1.08196
-16.5,-138,-1.08736
-15.75,-138,-1.09234
-15,-138,-1.09688
-14.25,-138,-1.10105
-13.5,-138,-1.10489
-12.75,-138,-1.10843
-12,-138,-1.11164
-11.25,-138,-1.11456
-10.5,-138,-1.11723
-9.75,-138,-1.11968
-9,-138,-1.12189
-8.25,-138,-1.12386
-7.5,-138,-1.12565
-6.75,-138,-1.12725
-6,-138,-1.12867
-5.25,-138,-1.12987
-4.5,-138,-1.13091
-3.75,-138,-1.1318
-3,-138,-1.13252
-2.25,-138,-1.13306
-1.5,-138,-1.13344
-0.75,-138,-1.13368
0,-138,-1.13378
0.75,-138,-1.13368
1.5,-138,-1.13344
2.25,-138,-1.13306
3,-138,-1.13252
3.75,-138,-1.1318
4.5,-138,-1.13091
5.25,-138,-1.12987
6,-138,-1.12867
6.75,-138,-1.12725
7.5,-138,-1.12565
8.25,-138,-1.12386
9,-138,-1.12189
9.75,-138,-1.11968
10.5,-138,-1.11723
11.25,-138,-1.11456
12,-138,-1.11164
12.75,-138,-1.10843
13.5,-138,-1.10489
14.25,-138,-1.10105
15,-138,-1.09688
15.75,-138,-1.09234
16.5,-138,-1.08736
17.25,-138,-1.08196
18,-138,-1.07608
18.75,-138,-1.06969
19.5,-138,-1.06265
20.25,-138,-1.05496
21,-138,-1.04664
21.75,-138,-1.03758
22.5,-138,-1.02765
23.25,-138,-1.01669
24,-138,-1.00476
24.75,-138,-0.991855
25.5,-138,-0.977798
26.25,-138,-0.962449
27,-138,-0.945722
27.75,-138,-0.927843
28.5,-138,-0.908661
29.25,-138,-0.888204
30,-138,-0.866531
30.75,-138,-0.843801
31.5,-138,-0.820121
32.25,-138,-0.795653
33,-138,-0.770559
33.75,-138,-0.74497
34.5,-138,-0.719072
35.25,-138,-0.69298
36,-138,-0.666754
36.75,-138,-0.640545
37.5,-138,-0.61441
38.25,-138,-0.588339
39,-138,-0.562512
39.75,-138,-0.536895
40.5,-138,-0.51145
41.25,-138,-0.486274
42,-138,-0.461319
42.75,-138,-0.436593
43.5,-138,-0.412146
44.25,-138,-0.387923
45,-138,-0.363957
45.75,-138,-0.34022
46.5,-138,-0.316676
47.25,-138,-0.293368
48,-138,-0.270227
48.75,-138,-0.247292
49.5,-138,-0.224532
50.25,-138,-0.20194
51,-138,-0.179525
51.75,-138,-0.157239
52.5,-138,-0.135107
53.25,-138,-0.113085
54,-138,-0.0911937
54.75,-138,-0.0694039
55.5,-138,-0.0477201
56.25,-138,-0.0261268
57,-138,-0.00462017
57.75,-138,0.0168083
58.5,-138,0.0381658
-60,-137.25,0.0900134
-59.25,-137.25,0.0686516
-58.5,-137.25,0.0472443
-57.75,-137.25,0.0257923
-57,-137.25,0.00428512
-56.25,-137.25,-0.0172821
-55.5,-137.25,-0.0389157
-54.75,-137.25,-0.060626
-54,-137.25,-0.0824207
-53.25,-137.25,-0.104309
-52.5,-137.25,-0.126299
-51.75,-137.25,-0.148395
-51,-137.25,-0.170616
-50.25,-137.25,-0.19295
-49.5,-137.25,-0.215441
-48.75,-137.25,-0.238047
-48,-137.25,-0.260826
-47.25,-137.25,-0.283755
-46.5,-137.25,-0.306875
-45.75,-137.25,-0.330187
-45,-137.25,-0.353655
-44.25,-137.25,-0.377343
-43.5,-137.25,-0.401199
-42.75,-137.25,-0.425256
-42,-137.25,-0.449534
-41.25,-137.25,-0.473976
-40.5,-137.25,-0.498656
-39.75,-137.25,-0.523509
-39,-137.25,-0.548487
-38.25,-137.25,-0.57363
-37.5,-137.25,-0.598852
-36.75,-137.25,-0.624122
-36,-137.25,-0.649449
-35.25,-137.25,-0.674687
-34.5,-137.25,-0.699755
-33.75,-137.25,-0.72459
-33,-137.25,-0.749068
-32.25,-137.25,-0.773068
-31.5,-137.25,-0.796452
-30.75,-137.25,-0.819084
-30,-137.25,-0.840906
-29.25,-137.25,-0.861786
-28.5,-137.25,-0.881572
-27.75,-137.25,-0.90016
-27,-137.25,-0.917712
-26.25,-137.25,-0.934103
-25.5,-137.25,-0.949346
-24.75,-137.25,-0.963394
-24,-137.25,-0.976432
-23.25,-137.25,-0.988478
-22.5,-137.25,-0.999587
-21.75,-137.25,-1.00983
-21,-137.25,-1.01915
-20.25,-137.25,-1.02781
-19.5,-137.25,-1.03579
-18.75,-137.25,-1.04315
-18,-137.25,-1.04988
-17.25,-137.25,-1.05604
-16.5,-137.25,-1.06175
-15.75,-137.25,-1.06705
-15,-137.25,-1.07192
-14.25,-137.25,-1.07634
-13.5,-137.25,-1.08043
-12.75,-137.25,-1.08419
-12,-137.25,-1.08766
-11.25,-137.25,-1.09078
-10.5,-137.25,-1.09366
-9.75,-137.25,-1.09629
-9,-137.25,-1.0987
-8.25,-137.25,-1.10083
-7.5,-137.25,-1.10275
-6.75,-137.25,-1.10447
-6,-137.25,-1.10601
-5.25,-137.25,-1.10731
-4.5,-137.25,-1.10844
-3.75,-137.25,-1.10939
-3,-137.25,-1.11018
-2.25,-137.25,-1.11076
-1.5,-137.25,-1.11118
-0.75,-137.25,-1.11143
0,-137.25,-1.11154
0.75,-137.25,-1.11143
1.5,-137.25,-1.11118
2.25,-137.25,-1.11076
3,-137.25,-1.11018
3.75,-137.25,-1.10939
4.5,-137.25,-1.10844
5.25,-137.25,-1.10731
6,-137.25,-1.10601
6.75,-137.25,-1.10447
7.5,-137.25,-1.10275
8.25,-137.25,-1.10083
9,-137.25,-1.0987
9.75,-137.25,-1.09629
10.5,-137.25,-1.09366
11.25,-137.25,-1.09078
12,-137.25,-1.08766
12.75,-137.25,-1.08419
13.5,-137.25,-1.08043
14.25,-137.25,-1.07634
15,-137.25,-1.07192
15.75,-137.25,-1.06705
16.5,-137.25,-1.06175
17.25,-137.25,-1.05604
18,-137.25,-1.04988
18.75,-137.25,-1.04315
19.5,-137.25,-1.03579
20.25,-137.25,-1.02781
21,-137.25,-1.01915
21.75,-137.25,-1.00983
22.5,-137.25,-0.999587
23.25,-137.25,-0.988478
24,-137.25,-0.976432
24.75,-137.25,-0.963394
25.5,-137.25,-0.949346
26.25,-137.25,-0.934103
27,-137.25,-0.917712
27.75,-137.25,-0.90016
28.5,-137.25,-0.881572
29.25,-137.25,-0.861786
30,-137.25,-0.840906
30.75,-137.25,-0.819084
31.5,-137.25,-0.796452
32.25,-137.25,-0.773068
33,-137.25,-0.749068
33.75,-137.25,-0.72459
34.5,-137.25,-0.699755
35.25,-137.25,-0.674687
36,-137.25,-0.649449
36.75,-137.25,-0.624122
37.5,-137.25,-0.598852
38.25,-137.25,-0.57363
39,-137.25,-0.548487
39.75,-137.25,-0.523509
40.5,-137.25,-0.498656
41.25,-137.25,-0.473976
42,-137.25,-0.449534
42.75,-137.25,-0.425256
43.5,-137.25,-0.401199
44.25,-137.25,-0.377343
45,-137.25,-0.353655
45.75,-137.25,-0.330187
46.5,-137.25,-0.306875
47.25,-137.25,-0.283755
48,-137.25,-0.260826
48.75,-137.25,-0.238047
49.5,-137.25,-0.215441
50.25,-137.25,-0.19295
51,-137.25,-0.170616
51.75,-137.25,-0.148395
52.5,-137.25,-0.126299
53.25,-137.25,-0.104309
54,-137.25,-0.0824207
54.75,-137.25,-0.060626
55.5,-137.25,-0.0389157
56.25,-137.25,-0.0172821
57,-137.25,0.00428512
57.75,-137.25,0.0257923
58.5,-137.25,0.0472443
59.25,-137.25,0.0686516
60,-137.25,0.0900134
-61.5,-136.5,0.142284
-60.75,-136.5,0.120837
-60,-136.5,0.0993626
-59.25,-136.5,0.0778814
-58.5,-136.5,0.0563675
-57.75,-136.5,0.0348292
-57,-136.5,0.0132504
-56.25,-136.5,-0.00837057
-55.5,-136.5,-0.0300413
-54.75,-136.5,-0.0517739
-54,-136.5,-0.0735652
